Transaction_ID,Date,Year,Month,Country,Currency,Product,Category,Customer_Segment,Quantity,Unit_Price_Local,Unit_Price_Currency,Revenue_Local,Revenue_USD,COGS_USD,Gross_Profit_USD,OpEx_USD,EBITDA_USD,Gross_Margin_Pct,EBITDA_Margin_Pct
1494,2023-11-14,2023,11,Germany,EUR,Support & Maintenance,Services,SMB,32,11885.56,EUR,380337.92,410764.95,198779.73,211985.22,49049.81,162935.41,51.61,39.67
1495,2023-11-12,2023,11,Australia,AUD,Consulting,Services,Government,31,6058.09,AUD,187800.79,122070.51,31899.17,90171.34,15858.44,74312.9,73.87,60.88
1496,2023-11-23,2023,11,USA,USD,Hardware,Technology,SMB,2,10312.85,USD,20625.7,20625.7,9034.18,11591.52,2832.39,8759.13,56.2,42.47
1497,2023-11-27,2023,11,Canada,CAD,Hardware,Technology,SMB,7,6061.48,CAD,42430.36,31398.47,13394.63,18003.84,3926.47,14077.37,57.34,44.83
1498,2023-11-22,2023,11,USA,USD,Hardware,Technology,Consumer,30,11053.56,USD,331606.8,331606.8,142229.8,189377.0,49964.95,139412.05,57.11,42.04
1499,2023-11-26,2023,11,Germany,EUR,Hardware,Technology,Government,23,11376.68,EUR,261663.64,282596.73,84627.84,197968.89,66702.47,131266.42,70.05,46.45
1500,2023-11-19,2023,11,Australia,AUD,Software License,Technology,SMB,15,11043.95,AUD,165659.25,107678.51,31158.04,76520.47,22624.49,53895.98,71.06,50.05
1501,2023-11-21,2023,11,India,INR,Cloud Services,Technology,Enterprise,24,10811.1,INR,259466.4,3113.6,1518.31,1595.29,486.59,1108.7,51.24,35.61
1502,2023-11-01,2023,11,Japan,JPY,Support & Maintenance,Services,Enterprise,39,14922.86,JPY,581991.54,3899.34,1749.21,2150.13,772.21,1377.92,55.14,35.34
1503,2023-11-23,2023,11,USA,USD,Training,Services,Enterprise,27,6942.56,USD,187449.12,187449.12,53812.62,133636.5,25851.25,107785.25,71.29,57.5
1504,2023-11-20,2023,11,Germany,EUR,Cloud Services,Technology,Enterprise,20,6602.64,EUR,132052.8,142617.02,39974.69,102642.33,25392.44,77249.89,71.97,54.17
1505,2023-11-04,2023,11,Brazil,BRL,Training,Services,SMB,27,12544.46,BRL,338700.42,67740.08,19067.09,48672.99,14077.4,34595.59,71.85,51.07
1506,2023-11-17,2023,11,Japan,JPY,Software License,Technology,Enterprise,32,3380.38,JPY,108172.16,724.75,224.62,500.13,101.07,399.06,69.01,55.06
1507,2023-12-23,2023,12,Canada,CAD,Training,Services,Government,19,2825.42,CAD,53682.98,39725.41,16463.86,23261.55,9397.18,13864.37,58.56,34.9
1508,2023-12-19,2023,12,UAE,AED,Hardware,Technology,SMB,1,684.87,AED,684.87,184.91,51.16,133.75,21.55,112.2,72.33,60.68
1509,2023-12-09,2023,12,UAE,AED,Cloud Services,Technology,Enterprise,50,7919.73,AED,395986.5,106916.36,49937.33,56979.03,12316.08,44662.95,53.29,41.77
1510,2023-12-02,2023,12,France,EUR,Consulting,Services,Consumer,17,7232.02,EUR,122944.34,132779.89,37170.76,95609.13,16757.52,78851.61,72.01,59.39
1511,2023-12-02,2023,12,Japan,JPY,Hardware,Technology,Consumer,28,11208.83,JPY,313847.24,2102.78,585.62,1517.16,449.43,1067.73,72.15,50.78
1512,2023-12-24,2023,12,USA,USD,Cloud Services,Technology,SMB,22,5684.15,USD,125051.3,125051.3,47683.86,77367.44,24168.8,53198.64,61.87,42.54
1513,2023-12-27,2023,12,UK,GBP,Hardware,Technology,Consumer,12,2150.56,GBP,25806.72,32774.53,12129.04,20645.49,5521.88,15123.61,62.99,46.14
1514,2023-12-23,2023,12,Australia,AUD,Training,Services,Government,27,9908.27,AUD,267523.29,173890.14,85044.95,88845.19,20337.93,68507.26,51.09,39.4
1515,2023-12-15,2023,12,USA,USD,Cloud Services,Technology,Enterprise,27,13712.79,USD,370245.33,370245.33,146173.77,224071.56,68621.83,155449.73,60.52,41.99
1516,2023-12-27,2023,12,Germany,EUR,Support & Maintenance,Services,Government,50,5699.68,EUR,284984.0,307782.72,79606.42,228176.3,62378.21,165798.09,74.14,53.87
1517,2023-12-21,2023,12,Germany,EUR,Consulting,Services,Government,8,13370.11,EUR,106960.88,115517.75,44151.62,71366.13,12649.24,58716.89,61.78,50.83
1518,2023-12-20,2023,12,Canada,CAD,Software License,Technology,SMB,43,13160.58,CAD,565904.94,418769.66,169907.37,248862.29,85109.17,163753.12,59.43,39.1
1519,2023-12-27,2023,12,UK,GBP,Consulting,Services,SMB,31,5513.37,GBP,170914.47,217061.38,98304.64,118756.74,34237.42,84519.32,54.71,38.94
1520,2023-12-28,2023,12,India,INR,Support & Maintenance,Services,Enterprise,1,9829.28,INR,9829.28,117.95,35.04,82.91,26.81,56.1,70.29,47.56
1521,2023-12-02,2023,12,UAE,AED,Cloud Services,Technology,Enterprise,49,7628.9,AED,373816.1,100930.35,32526.58,68403.77,24780.6,43623.17,67.77,43.22
1522,2023-12-19,2023,12,India,INR,Cloud Services,Technology,Government,26,12348.0,INR,321048.0,3852.58,1054.26,2798.32,641.95,2156.37,72.63,55.97
1523,2023-12-01,2023,12,UAE,AED,Software License,Technology,Government,29,5082.89,AED,147403.81,39799.03,21658.68,18140.35,8428.87,9711.48,45.58,24.4
1524,2023-12-20,2023,12,UK,GBP,Consulting,Services,Government,3,8578.4,GBP,25735.2,32683.7,8172.59,24511.11,3713.99,20797.12,74.99,63.63
1525,2023-12-11,2023,12,Brazil,BRL,Training,Services,Consumer,33,8653.82,BRL,285576.06,57115.21,25495.02,31620.19,9619.98,22000.21,55.36,38.52
1526,2023-12-23,2023,12,Canada,CAD,Software License,Technology,SMB,30,5313.6,CAD,159408.0,117961.92,56648.25,61313.67,22411.9,38901.77,51.98,32.98
1527,2023-12-12,2023,12,Canada,CAD,Training,Services,Government,8,1912.84,CAD,15302.72,11324.01,5069.45,6254.56,1136.13,5118.43,55.23,45.2
1528,2024-01-27,2024,1,Japan,JPY,Support & Maintenance,Services,Consumer,45,2041.67,JPY,91875.15,615.56,319.51,296.05,107.02,189.03,48.09,30.71
1529,2024-01-07,2024,1,Australia,AUD,Software License,Technology,Consumer,40,3340.86,AUD,133634.4,86862.36,24862.07,62000.29,19789.78,42210.51,71.38,48.59
1530,2024-01-22,2024,1,UAE,AED,Cloud Services,Technology,Consumer,7,11478.67,AED,80350.69,21694.69,5726.32,15968.37,4230.16,11738.21,73.6,54.11
1531,2024-01-16,2024,1,Brazil,BRL,Software License,Technology,Government,30,10047.62,BRL,301428.6,60285.72,32364.82,27920.9,7246.07,20674.83,46.31,34.29
1532,2024-01-17,2024,1,USA,USD,Support & Maintenance,Services,Enterprise,36,14061.97,USD,506230.92,506230.92,253948.13,252282.79,87294.36,164988.43,49.84,32.59
1533,2024-01-20,2024,1,Germany,EUR,Training,Services,SMB,47,12321.04,EUR,579088.88,625415.99,175783.29,449632.7,124225.3,325407.4,71.89,52.03
1534,2024-01-09,2024,1,Canada,CAD,Support & Maintenance,Services,Government,27,14702.76,CAD,396974.52,293761.14,154157.94,139603.2,62969.52,76633.68,47.52,26.09
1535,2024-01-24,2024,1,Australia,AUD,Hardware,Technology,Consumer,29,12169.55,AUD,352916.95,229396.02,66858.39,162537.63,43672.11,118865.52,70.85,51.82
1536,2024-01-07,2024,1,India,INR,Hardware,Technology,Consumer,46,11183.87,INR,514458.02,6173.5,2568.64,3604.86,818.61,2786.25,58.39,45.13
1537,2024-01-21,2024,1,Brazil,BRL,Training,Services,Consumer,44,5506.76,BRL,242297.44,48459.49,21889.74,26569.75,11979.2,14590.55,54.83,30.11
1538,2024-01-19,2024,1,Germany,EUR,Support & Maintenance,Services,Consumer,46,2173.38,EUR,99975.48,107973.52,38403.09,69570.43,18577.44,50992.99,64.43,47.23
1539,2024-01-05,2024,1,Australia,AUD,Training,Services,Consumer,28,12220.42,AUD,342171.76,222411.64,90481.28,131930.36,23084.29,108846.07,59.32,48.94
1540,2024-01-22,2024,1,USA,USD,Training,Services,Enterprise,13,4371.18,USD,56825.34,56825.34,27597.78,29227.56,14065.97,15161.59,51.43,26.68
1541,2024-01-12,2024,1,Japan,JPY,Cloud Services,Technology,Enterprise,45,11873.18,JPY,534293.1,3579.76,1114.02,2465.74,648.57,1817.17,68.88,50.76
1542,2024-01-26,2024,1,UAE,AED,Software License,Technology,SMB,48,9883.23,AED,474395.04,128086.66,46965.02,81121.64,22625.02,58496.62,63.33,45.67
1543,2024-01-11,2024,1,Japan,JPY,Training,Services,Enterprise,25,6119.54,JPY,152988.5,1025.02,550.45,474.57,252.54,222.03,46.3,21.66
1544,2024-01-28,2024,1,India,INR,Software License,Technology,Enterprise,48,4144.45,INR,198933.6,2387.2,1041.22,1345.98,518.35,827.63,56.38,34.67
1545,2024-01-24,2024,1,UAE,AED,Cloud Services,Technology,Consumer,49,9031.59,AED,442547.91,119487.94,56342.75,63145.19,15470.15,47675.04,52.85,39.9
1546,2024-01-24,2024,1,France,EUR,Hardware,Technology,Government,12,14760.07,EUR,177120.84,191290.51,52096.19,139194.32,46745.91,92448.41,72.77,48.33
1547,2024-01-19,2024,1,India,INR,Software License,Technology,Government,3,6713.36,INR,20140.08,241.68,100.78,140.9,28.88,112.02,58.3,46.35
1548,2024-01-11,2024,1,Japan,JPY,Software License,Technology,Consumer,30,10790.49,JPY,323714.7,2168.89,642.95,1525.94,266.89,1259.05,70.36,58.05
1549,2024-01-23,2024,1,Brazil,BRL,Software License,Technology,Consumer,32,11953.67,BRL,382517.44,76503.49,31752.62,44750.87,8486.69,36264.18,58.5,47.4
1550,2024-01-18,2024,1,Canada,CAD,Support & Maintenance,Services,SMB,12,8048.79,CAD,96585.48,71473.26,34727.25,36746.01,8855.94,27890.07,51.41,39.02
1551,2024-01-12,2024,1,India,INR,Consulting,Services,Enterprise,23,3707.37,INR,85269.51,1023.23,321.3,701.93,153.26,548.67,68.6,53.62
1552,2024-01-22,2024,1,Japan,JPY,Cloud Services,Technology,Government,36,12443.48,JPY,447965.28,3001.37,1633.77,1367.6,304.1,1063.5,45.57,35.43
1553,2024-01-22,2024,1,Canada,CAD,Consulting,Services,SMB,42,9398.67,CAD,394744.14,292110.66,127459.42,164651.24,71226.66,93424.58,56.37,31.98
1554,2024-01-17,2024,1,Canada,CAD,Consulting,Services,Enterprise,25,4220.56,CAD,105514.0,78080.36,36478.57,41601.79,8097.39,33504.4,53.28,42.91
1555,2024-01-17,2024,1,Canada,CAD,Support & Maintenance,Services,Government,32,1135.85,CAD,36347.2,26896.93,13972.54,12924.39,3466.39,9458.0,48.05,35.16
1556,2024-02-28,2024,2,UK,GBP,Cloud Services,Technology,Enterprise,41,1449.34,GBP,59422.94,75467.13,34043.26,41423.87,16303.72,25120.15,54.89,33.29
1557,2024-02-14,2024,2,Australia,AUD,Software License,Technology,SMB,35,12516.86,AUD,438090.1,284758.57,146249.49,138509.08,60142.79,78366.29,48.64,27.52
1558,2024-02-02,2024,2,UK,GBP,Training,Services,SMB,2,7158.77,GBP,14317.54,18183.28,6355.32,11827.96,2057.04,9770.92,65.05,53.74
1559,2024-02-15,2024,2,Germany,EUR,Hardware,Technology,Enterprise,37,12413.48,EUR,459298.76,496042.66,259577.13,236465.53,79934.75,156530.78,47.67,31.56
1560,2024-02-24,2024,2,Australia,AUD,Consulting,Services,Consumer,2,6147.78,AUD,12295.56,7992.11,2281.68,5710.43,806.28,4904.15,71.45,61.36
1561,2024-02-10,2024,2,Brazil,BRL,Software License,Technology,Enterprise,45,12799.64,BRL,575983.8,115196.76,41160.96,74035.8,20208.45,53827.35,64.27,46.73
1562,2024-02-22,2024,2,Japan,JPY,Support & Maintenance,Services,Enterprise,19,11596.48,JPY,220333.12,1476.23,562.89,913.34,235.11,678.23,61.87,45.94
1563,2024-02-28,2024,2,USA,USD,Consulting,Services,SMB,35,3688.05,USD,129081.75,129081.75,61188.13,67893.62,28335.45,39558.17,52.6,30.65
1564,2024-02-24,2024,2,India,INR,Hardware,Technology,SMB,20,10320.69,INR,206413.8,2476.97,1298.55,1178.42,543.08,635.34,47.58,25.65
1565,2024-02-18,2024,2,Canada,CAD,Software License,Technology,SMB,8,1105.71,CAD,8845.68,6545.8,2761.12,3784.68,1041.52,2743.16,57.82,41.91
1566,2024-02-21,2024,2,UK,GBP,Hardware,Technology,SMB,48,11250.74,GBP,540035.52,685845.11,320825.45,365019.66,90367.32,274652.34,53.22,40.05
1567,2024-02-06,2024,2,India,INR,Cloud Services,Technology,SMB,12,3701.43,INR,44417.16,533.01,266.73,266.28,68.84,197.44,49.96,37.04
1568,2024-02-04,2024,2,Brazil,BRL,Software License,Technology,Government,42,8470.14,BRL,355745.88,71149.18,23991.2,47157.98,7833.84,39324.14,66.28,55.27
1569,2024-02-10,2024,2,France,EUR,Training,Services,Government,22,5678.51,EUR,124927.22,134921.4,60901.99,74019.41,18238.67,55780.74,54.86,41.34
1570,2024-02-23,2024,2,Brazil,BRL,Software License,Technology,SMB,21,7544.99,BRL,158444.79,31688.96,11043.72,20645.24,6303.36,14341.88,65.15,45.26
1571,2024-02-26,2024,2,Brazil,BRL,Cloud Services,Technology,Consumer,21,14400.55,BRL,302411.55,60482.31,18180.49,42301.82,8889.82,33412.0,69.94,55.24
1572,2024-02-16,2024,2,France,EUR,Training,Services,Government,18,12681.6,EUR,228268.8,246530.3,71565.71,174964.59,51758.03,123206.56,70.97,49.98
1573,2024-02-20,2024,2,UAE,AED,Consulting,Services,Consumer,50,4929.34,AED,246467.0,66546.09,27650.0,38896.09,8409.13,30486.96,58.45,45.81
1574,2024-02-24,2024,2,UK,GBP,Hardware,Technology,SMB,35,3348.26,GBP,117189.1,148830.16,69959.61,78870.55,28871.98,49998.57,52.99,33.59
1575,2024-03-02,2024,3,USA,USD,Support & Maintenance,Services,Enterprise,38,8894.06,USD,337974.28,337974.28,162484.54,175489.74,44583.57,130906.17,51.92,38.73
1576,2024-03-25,2024,3,India,INR,Hardware,Technology,Government,42,11740.36,INR,493095.12,5917.14,2128.67,3788.47,789.91,2998.56,64.03,50.68
1577,2024-03-17,2024,3,Brazil,BRL,Training,Services,Consumer,9,7238.17,BRL,65143.53,13028.71,5252.18,7776.53,2078.31,5698.22,59.69,43.74
1578,2024-03-06,2024,3,USA,USD,Training,Services,SMB,40,10420.34,USD,416813.6,416813.6,198887.54,217926.06,50457.62,167468.44,52.28,40.18
1579,2024-03-25,2024,3,Germany,EUR,Support & Maintenance,Services,SMB,48,11114.06,EUR,533474.88,576152.87,306370.77,269782.1,61108.49,208673.61,46.82,36.22
1580,2024-03-26,2024,3,UAE,AED,Cloud Services,Technology,Enterprise,17,5856.81,AED,99565.77,26882.76,7065.93,19816.83,3522.07,16294.76,73.72,60.61
1581,2024-03-04,2024,3,Canada,CAD,Consulting,Services,Government,30,13282.5,CAD,398475.0,294871.5,77247.9,217623.6,58171.87,159451.73,73.8,54.07
1582,2024-03-21,2024,3,India,INR,Training,Services,Consumer,48,4318.08,INR,207267.84,2487.21,1027.98,1459.23,313.58,1145.65,58.67,46.06
1583,2024-03-13,2024,3,Australia,AUD,Hardware,Technology,Enterprise,34,4148.0,AUD,141032.0,91670.8,49667.44,42003.36,12232.08,29771.28,45.82,32.48
1584,2024-03-15,2024,3,Canada,CAD,Hardware,Technology,Government,31,13363.99,CAD,414283.69,306569.93,77249.28,229320.65,71217.77,158102.88,74.8,51.57
1585,2024-03-12,2024,3,Germany,EUR,Cloud Services,Technology,Enterprise,33,9830.42,EUR,324403.86,350356.17,109820.94,240535.23,44858.15,195677.08,68.65,55.85
1586,2024-03-16,2024,3,Brazil,BRL,Training,Services,Enterprise,43,3840.02,BRL,165120.86,33024.17,16292.53,16731.64,6870.29,9861.35,50.66,29.86
1587,2024-03-02,2024,3,UAE,AED,Consulting,Services,SMB,38,2838.07,AED,107846.66,29118.6,14559.58,14559.02,3009.9,11549.12,50.0,39.66
1588,2024-03-02,2024,3,Germany,EUR,Support & Maintenance,Services,SMB,9,9628.34,EUR,86655.06,93587.46,24497.2,69090.26,17392.33,51697.93,73.82,55.24
1589,2024-03-01,2024,3,Germany,EUR,Hardware,Technology,SMB,34,14394.46,EUR,489411.64,528564.57,227180.89,301383.68,97541.68,203842.0,57.02,38.57
1590,2024-03-08,2024,3,Japan,JPY,Software License,Technology,SMB,29,9294.63,JPY,269544.27,1805.95,706.89,1099.06,311.08,787.98,60.86,43.63
1591,2024-03-09,2024,3,Australia,AUD,Support & Maintenance,Services,SMB,38,12396.57,AUD,471069.66,306195.28,93256.44,212938.84,60916.73,152022.11,69.54,49.65
1592,2024-03-05,2024,3,Germany,EUR,Training,Services,Consumer,30,9149.73,EUR,274491.9,296451.25,80235.38,216215.87,46463.31,169752.56,72.93,57.26
1593,2024-03-05,2024,3,UK,GBP,Software License,Technology,SMB,34,12964.08,GBP,440778.72,559788.97,224647.71,335141.26,91228.39,243912.87,59.87,43.57
1594,2024-04-25,2024,4,UK,GBP,Cloud Services,Technology,Government,40,9197.3,GBP,367892.0,467222.84,239837.53,227385.31,83966.72,143418.59,48.67,30.7
1595,2024-04-25,2024,4,UK,GBP,Software License,Technology,Government,43,2389.77,GBP,102760.11,130505.34,56253.33,74252.01,29249.94,45002.07,56.9,34.48
1596,2024-04-26,2024,4,Australia,AUD,Support & Maintenance,Services,Government,24,13184.95,AUD,316438.8,205685.22,94469.75,111215.47,33803.02,77412.45,54.07,37.64
1597,2024-04-19,2024,4,UAE,AED,Consulting,Services,Consumer,38,12167.01,AED,462346.38,124833.52,65207.75,59625.77,28159.77,31466.0,47.76,25.21
1598,2024-04-10,2024,4,UK,GBP,Consulting,Services,SMB,17,7418.55,GBP,126115.35,160166.49,51213.85,108952.64,36655.38,72297.26,68.02,45.14
1599,2024-04-19,2024,4,Brazil,BRL,Support & Maintenance,Services,Government,17,3240.8,BRL,55093.6,11018.72,5098.85,5919.87,2406.64,3513.23,53.73,31.88
1600,2024-04-12,2024,4,India,INR,Software License,Technology,Enterprise,25,9990.92,INR,249773.0,2997.28,1367.75,1629.53,441.75,1187.78,54.37,39.63
1601,2024-04-19,2024,4,UK,GBP,Cloud Services,Technology,Government,42,8987.87,GBP,377490.54,479412.99,157434.85,321978.14,86493.65,235484.49,67.16,49.12
1602,2024-04-18,2024,4,Canada,CAD,Support & Maintenance,Services,Consumer,44,6263.09,CAD,275575.96,203926.21,63443.1,140483.11,37280.92,103202.19,68.89,50.61
1603,2024-04-12,2024,4,UAE,AED,Cloud Services,Technology,Consumer,36,8546.21,AED,307663.56,83069.16,27091.62,55977.54,12127.93,43849.61,67.39,52.79
1604,2024-04-06,2024,4,Australia,AUD,Training,Services,SMB,43,2226.74,AUD,95749.82,62237.38,19849.45,42387.93,13534.54,28853.39,68.11,46.36
1605,2024-04-02,2024,4,UK,GBP,Cloud Services,Technology,Government,22,12112.38,GBP,266472.36,338419.9,146944.5,191475.4,68592.52,122882.88,56.58,36.31
1606,2024-04-03,2024,4,Germany,EUR,Consulting,Services,Enterprise,6,12437.2,EUR,74623.2,80593.06,31552.23,49040.83,15315.65,33725.18,60.85,41.85
1607,2024-04-13,2024,4,UK,GBP,Hardware,Technology,SMB,24,1660.58,GBP,39853.92,50614.48,13226.91,37387.57,7979.32,29408.25,73.87,58.1
1608,2024-04-06,2024,4,Brazil,BRL,Training,Services,Consumer,46,14471.18,BRL,665674.28,133134.86,35578.81,97556.05,28762.62,68793.43,73.28,51.67
1609,2024-04-07,2024,4,UAE,AED,Consulting,Services,Enterprise,13,12833.23,AED,166831.99,45044.64,23838.86,21205.78,8005.47,13200.31,47.08,29.3
1610,2024-04-01,2024,4,USA,USD,Support & Maintenance,Services,SMB,40,2957.5,USD,118300.0,118300.0,30854.81,87445.19,16075.61,71369.58,73.92,60.33
1611,2024-04-07,2024,4,Germany,EUR,Software License,Technology,Consumer,50,6291.79,EUR,314589.5,339756.66,153195.81,186560.85,54638.87,131921.98,54.91,38.83
1612,2024-04-19,2024,4,India,INR,Software License,Technology,Enterprise,6,8469.09,INR,50814.54,609.77,285.28,324.49,112.12,212.37,53.22,34.83
1613,2024-04-19,2024,4,Canada,CAD,Hardware,Technology,Consumer,15,9292.27,CAD,139384.05,103144.2,31805.29,71338.91,24698.61,46640.3,69.16,45.22
1614,2024-04-11,2024,4,USA,USD,Hardware,Technology,SMB,27,7840.45,USD,211692.15,211692.15,88400.36,123291.79,37146.76,86145.03,58.24,40.69
1615,2024-04-13,2024,4,UK,GBP,Support & Maintenance,Services,Consumer,35,12290.64,GBP,430172.4,546318.95,230802.36,315516.59,111519.42,203997.17,57.75,37.34
1616,2024-04-19,2024,4,Brazil,BRL,Consulting,Services,SMB,49,5425.08,BRL,265828.92,53165.78,25662.04,27503.74,10752.2,16751.54,51.73,31.51
1617,2024-04-22,2024,4,USA,USD,Consulting,Services,Enterprise,17,1479.54,USD,25152.18,25152.18,11069.44,14082.74,6266.16,7816.58,55.99,31.08
1618,2024-04-08,2024,4,France,EUR,Hardware,Technology,Government,23,7989.31,EUR,183754.13,198454.46,50192.5,148261.96,44617.83,103644.13,74.71,52.23
1619,2024-04-06,2024,4,Japan,JPY,Software License,Technology,Government,44,11357.43,JPY,499726.92,3348.17,1180.56,2167.61,613.33,1554.28,64.74,46.42
1620,2024-04-22,2024,4,UAE,AED,Hardware,Technology,Consumer,14,13467.59,AED,188546.26,50907.49,16836.26,34071.23,12323.06,21748.17,66.93,42.72
1621,2024-05-07,2024,5,UAE,AED,Training,Services,SMB,16,11163.72,AED,178619.52,48227.27,24683.81,23543.46,6318.58,17224.88,48.82,35.72
1622,2024-05-22,2024,5,France,EUR,Support & Maintenance,Services,Consumer,10,11794.61,EUR,117946.1,127381.79,36426.55,90955.24,14237.86,76717.38,71.4,60.23
1623,2024-05-12,2024,5,UAE,AED,Support & Maintenance,Services,Enterprise,49,12927.8,AED,633462.2,171034.79,91913.74,79121.05,38859.38,40261.67,46.26,23.54
1624,2024-05-17,2024,5,Brazil,BRL,Hardware,Technology,Government,37,13097.15,BRL,484594.55,96918.91,38500.22,58418.69,24002.86,34415.83,60.28,35.51
1625,2024-05-16,2024,5,Japan,JPY,Consulting,Services,SMB,49,8861.65,JPY,434220.85,2909.28,774.58,2134.7,639.72,1494.98,73.38,51.39
1626,2024-05-04,2024,5,India,INR,Software License,Technology,Consumer,26,12975.8,INR,337370.8,4048.45,1954.48,2093.97,682.49,1411.48,51.72,34.86
1627,2024-05-04,2024,5,India,INR,Consulting,Services,Consumer,45,622.07,INR,27993.15,335.92,151.91,184.01,52.71,131.3,54.78,39.09
1628,2024-05-20,2024,5,Canada,CAD,Hardware,Technology,Consumer,12,8454.17,CAD,101450.04,75073.03,24109.08,50963.95,12815.1,38148.85,67.89,50.82
1629,2024-05-12,2024,5,Canada,CAD,Hardware,Technology,SMB,32,6647.17,CAD,212709.44,157404.99,59141.44,98263.55,33500.4,64763.15,62.43,41.14
1630,2024-05-27,2024,5,Australia,AUD,Hardware,Technology,Government,12,8785.44,AUD,105425.28,68526.43,37263.42,31263.01,13904.14,17358.87,45.62,25.33
1631,2024-05-26,2024,5,UK,GBP,Training,Services,Consumer,16,8552.43,GBP,136838.88,173785.38,88090.53,85694.85,22489.48,63205.37,49.31,36.37
1632,2024-05-21,2024,5,Germany,EUR,Consulting,Services,Enterprise,12,6612.05,EUR,79344.6,85692.17,24879.99,60812.18,20051.16,40761.02,70.97,47.57
1633,2024-05-13,2024,5,India,INR,Support & Maintenance,Services,Consumer,32,4850.5,INR,155216.0,1862.59,779.76,1082.83,344.91,737.92,58.14,39.62
1634,2024-05-04,2024,5,UK,GBP,Training,Services,SMB,4,3624.28,GBP,14497.12,18411.34,6007.38,12403.96,4158.12,8245.84,67.37,44.79
1635,2024-05-09,2024,5,UAE,AED,Training,Services,Consumer,17,5733.95,AED,97477.15,26318.83,11004.03,15314.8,6310.64,9004.16,58.19,34.21
1636,2024-05-19,2024,5,Canada,CAD,Software License,Technology,Government,8,5590.81,CAD,44726.48,33097.6,15022.2,18075.4,6316.23,11759.17,54.61,35.53
1637,2024-05-25,2024,5,Brazil,BRL,Training,Services,SMB,50,4626.83,BRL,231341.5,46268.3,16079.49,30188.81,8169.44,22019.37,65.25,47.59
1638,2024-05-06,2024,5,UAE,AED,Software License,Technology,Government,40,4654.59,AED,186183.6,50269.57,22094.16,28175.41,6119.18,22056.23,56.05,43.88
1639,2024-05-21,2024,5,Canada,CAD,Consulting,Services,Government,5,1647.12,CAD,8235.6,6094.34,2151.84,3942.5,896.0,3046.5,64.69,49.99
1640,2024-05-28,2024,5,Japan,JPY,Training,Services,Consumer,39,9847.34,JPY,384046.26,2573.11,852.66,1720.45,429.03,1291.42,66.86,50.19
1641,2024-05-08,2024,5,Canada,CAD,Training,Services,Government,27,2926.11,CAD,79004.97,58463.68,29598.03,28865.65,6942.91,21922.74,49.37,37.5
1642,2024-06-16,2024,6,Japan,JPY,Training,Services,Enterprise,14,2920.2,JPY,40882.8,273.91,76.94,196.97,30.01,166.96,71.91,60.95
1643,2024-06-09,2024,6,India,INR,Software License,Technology,Enterprise,50,6256.68,INR,312834.0,3754.01,1800.04,1953.97,422.28,1531.69,52.05,40.8
1644,2024-06-24,2024,6,Brazil,BRL,Cloud Services,Technology,Enterprise,42,14008.05,BRL,588338.1,117667.62,43178.59,74489.03,15814.93,58674.1,63.3,49.86
1645,2024-06-12,2024,6,Japan,JPY,Consulting,Services,SMB,9,8137.76,JPY,73239.84,490.71,147.79,342.92,51.66,291.26,69.88,59.35
1646,2024-06-23,2024,6,Canada,CAD,Consulting,Services,Government,35,14055.43,CAD,491940.05,364035.64,150915.92,213119.72,43781.56,169338.16,58.54,46.52
1647,2024-06-21,2024,6,India,INR,Cloud Services,Technology,Government,41,11359.22,INR,465728.02,5588.74,2868.07,2720.67,923.52,1797.15,48.68,32.16
1648,2024-06-12,2024,6,India,INR,Hardware,Technology,Consumer,31,8325.19,INR,258080.89,3096.97,1521.89,1575.08,514.96,1060.12,50.86,34.23
1649,2024-06-05,2024,6,Australia,AUD,Hardware,Technology,SMB,20,653.06,AUD,13061.2,8489.78,3455.3,5034.48,1814.64,3219.84,59.3,37.93
1650,2024-06-16,2024,6,Canada,CAD,Hardware,Technology,Government,35,620.6,CAD,21721.0,16073.54,8464.75,7608.79,3890.5,3718.29,47.34,23.13
1651,2024-06-07,2024,6,Japan,JPY,Software License,Technology,Government,19,9156.55,JPY,173974.45,1165.63,570.03,595.6,212.41,383.19,51.1,32.87
1652,2024-06-27,2024,6,Australia,AUD,Support & Maintenance,Services,Government,26,4123.49,AUD,107210.74,69686.98,32368.31,37318.67,13721.27,23597.4,53.55,33.86
1653,2024-06-20,2024,6,Australia,AUD,Cloud Services,Technology,Consumer,6,6622.47,AUD,39734.82,25827.63,8313.1,17514.53,5544.69,11969.84,67.81,46.35
1654,2024-06-04,2024,6,Japan,JPY,Hardware,Technology,Consumer,27,3226.01,JPY,87102.27,583.59,157.88,425.71,70.32,355.39,72.95,60.9
1655,2024-06-05,2024,6,UAE,AED,Support & Maintenance,Services,Government,18,10656.85,AED,191823.3,51792.29,20592.55,31199.74,7670.26,23529.48,60.24,45.43
1656,2024-06-15,2024,6,USA,USD,Support & Maintenance,Services,Enterprise,12,14598.82,USD,175185.84,175185.84,58623.2,116562.64,20804.35,95758.29,66.54,54.66
1657,2024-06-26,2024,6,USA,USD,Cloud Services,Technology,Enterprise,10,713.51,USD,7135.1,7135.1,2248.67,4886.43,1163.28,3723.15,68.48,52.18
1658,2024-06-05,2024,6,UAE,AED,Hardware,Technology,Government,45,11975.66,AED,538904.7,145504.27,50791.84,94712.43,32961.37,61751.06,65.09,42.44
